id	text	sentiment
1619295675300331521	Sachsens Sozialministerin verurteilt Proteste gegen Asylunterkünfte als „unsäglich“ https://t.co/Dwuyr1WNBH via @welt \nDie blonde linke Trulla erkennt nicht, dass es irgendwann reicht, und die Deutschen die bildunslosen braunen Armutsmigranten nicht mehr durchfüttern wollen.	0
1631435972398260224	#feministischeAussenpolitik 🤣\n +wo ist dann die maskuline Aussenpolitik \nseit wann zählt das Geschlecht mehr als Qualifikation? wurde Grundgesetz Beamten-Einstellungsvoraussetzung abgeschafft (Eignung,Qualifikation)? #AmpelDesGrauensRuecktritt https://t.co/0q7ivJbp62	2
1596989697628475392	PwC-Studie: #Energiekrise gefährdet Europa als Industriestandort. #Deindustrialisierung  https://t.co/K8LZ0m0hnG	2
1616075569543761920	Also da haben wir es doch,Pretorius hatt gerade ganz klar gesagt wir stehen Seite an Seite mit der USA für die Ukraine.Mehr braucht man wohl nicht mehr dazu zu sagen,ich denke einige von uns haben es schon gewusst.	1
1618173456738140160	👉Auf der Suche nach einem #JobmitSinn? Die #DRK -Flüchtlingshilfe Brandenburg sucht Verstärkung im Team der Sozialberatung in der #Erstaufnahmeeinrichtung für #Geflüchtete in Wünsdorf - ab sofort, unbefristet, in Voll- oder Teilzeit. https://t.co/1JEhS8ddTx	0
1614550067918110720	Rheinmetall Chef Armin Papperger: Könnten frühestens 2024 Leopard-2 Kampfpanzer an #Ukraine liefern. https://t.co/ffO2J1KWYM	0
1620543280550416385	Prozess geschwänzt für den Badeurlaub. #Klimakleber fliegen nach Bali! Neues Motto: „Öl verbrennen statt sparen“. #LetzteGeneration #Doppelmoral\n\nhttps://t.co/nEu5bbJA0b	2
1619018813479206912	Wenn man rechtsextreme faschistoide Kriegstreiber wie Baerbock, Strack-Zimmermann, Hofreiter und Merz fragt, kommt natürlich eine 100% Rückenstütze für den Rückgrad losen Bundeskanzler Scholz raus. Da braucht man nicht zu fragen! Die Mehrheit war einst auch für Hitlers Krieg . https://t.co/UV0jbr54mq	2
1627793767720706055	Sehr guter Beitrag von #LarsReichow: Wie können wir der Ukraine vorschreiben, was sie zu tun hat? Frage an alle #ManifestfuerFrieden/#ManifestderSchande Unterstützer.\nFür mich ist schon seit langem klar:\n#StandwithUkraine\nSpenden für Verteidigung der 🇺🇦: https://t.co/uLagXOGQ6n https://t.co/D3SlXdFY3I	1
1608413782924992512	Gestern im DLF hat @Afelia gesagt, dass die demokratischen Parteien für manche Probleme, wie z.B. starke Zuwanderung, eben keine Lösungen anbieten.\n\nFand ich relativ mutig, weil das sonst niemand so sagt.	0
1621327345872244736	Grüne: die Nachfrage im Windenergiebereich könnte nicht größer sein, die ist riesig.\n\nKaeser: Die Nachfrage ist Null, da es keine Leitungen gibt.\n\nLanz: Ja, aber das ist doch verrückt, warum sind wir denn in so einer Lage?\n\nTV Talk auf höchstem Niveau. https://t.co/jazuuFxzQp	1
1593153799786745859	Die #AmpelKoalition ist ein riesen Desaster. Es werden nicht die Interessen des Volkes vertreten, die Wirtschaft u. Industrie geht den Bach runter, #Scholz gibt keinen Kurs an, es werden Waffen geliefert die uns in Gefahr bringen, millionen Existenzen stehen auf dem Spiel.\n1/2	2
1614330344320413697	"Lützerath ""sieht aus wie Mordor"": Greta Thunberg geht Grüne an \n\nLützerath ""sieht aus wie Mordor"" Gret... https://t.co/xhpLcGQ5gk\nhttps://t.co/xhpLcGQ5gk"	0
1630208678291800065	Geflüchtete aus der Ukraine in Straßburg - Ines Grau (@fgz_risc) hat mit zivilgesellschaftlich Aktiven, Stadträten und ukrainischen Geflüchteten gesprochen. \n\nÜber Hilfsbereitschaft und Geflüchtete auf der Straße:\n\nhttps://t.co/fzyjSEgIL6\n \n#Migration #Flucht #UkraineKrieg	0
1608768011535618048	Claudia Major:\n„Viele Menschen glauben immer noch, die #Ukraine hätte eine Wahl zwischen Krieg einerseits und Verhandlungen und Frieden andererseits. Damit verkennen sie aber komplett die Lage. Die Ukraine hat nur die Wahl zwischen Krieg und Vernichtung.“ https://t.co/Y9ZTqSMlNq	0
1608917690789531648	Mein innerer Drosten sagt: Die makroökonomische Krise ist beendet, der makroökonomische Analphabetismus in Deutschland ist jetzt endemisch. https://t.co/8dy8ecZkPF	2
1613200628943314949	Auch wenn nur jeder Dreißigste arbeitet: Grüne wollen noch mehr Zuwanderung und noch schnellere Einbürgerung https://t.co/MmQ8AGM9pQ via @jouwatch	2
1618370398856577024	"Putin verhandelt nur wenn er die von ihm beanspruchten Gebiete bekommt. Er will auch weiterhin die Ukraine ""entnazifizieren. Er selbst benimmt sich wie Hitler. Ihr Nachbar fällt bewaffnet in Ihren Garten ein und beansprucht diesen für sich. https://t.co/ARDNRXjPT9"	0
1605433808576192518	Private Meinung an @fdp : #Deutschland ist in #MegaKrise. #KlientelPolitik mit #ReicheWerdenReicher ist unangebracht. Überforderter #ChristianLindner / #FDP, sollte zum #Wohl von #Deutschland seinen #Rücktritt erklären. #Politik der #FDP bietet kaum #Chancen. #Underperform	2
1612478723248508930	#Algerien soll neuer Energielieferant für #Deutschland werden, um von Russland unabhängiger zu werden. Doch die Regierung Algeriens versucht kritische Stimmen mundtot zu machen: Dem Journalisten Ihsan el-Kadi drohen bis zu 7 Jahre Haft.\n@Tagesspiegel\nhttps://t.co/tKKoGbmKYa	0
1621467671681286144	Moral aus dem 2. WK? Wehrhaft gegen jede Art von Faschismus sein. Wehrhaft gegen Putins Regime sein.\n\nAlso mehr Waffen in die Ukraine. https://t.co/fKcuowHBKT	1
1617748031763542016	Und sie werden immer noch mehr wollen und fordern. Der Moloch Krieg ist unersättlich und wird uns noch viel(es) kosten. Ein Faß ohne Boden. Am Ende stehen dt. Soldaten an der Ostfront der #Ukraine gegen #Russland. #UkraineKrieg #Waffenlieferungen #Panzer #Leopard2 https://t.co/WhBi6rq66W	2
1615394539644293120	Ich bin für einen Bundestag mit 598 Abgeordneten, aber direkt gewählten Politikern den Einzug zu verwehren ist der falsche Ansatz, eine Stärkung parteipolitischer Machtspielchen, eine klare Entmündigung des Wählers und möglicherweise Verfassungswidrig (?).	2
1611400393958768649	Ukraine: Parlament und Militärführung feiern den Geburtstag des faschistischen Massenmörders Bandera\n\n#wsws\n\nhttps://t.co/sLbAuOr0Jx	2
1615706288947609603	Keine Alleingänge, @Bundeskanzler!!!\n\n#FreeTheLeopards \n#ArmUkraineNow https://t.co/oh5GakScDD	1
1617985294393036801	Wer wird denn dann diese #Kampfpanzer fahren? Amerikanische Soldaten? Von amerikanischen Instruktoren seit langem ausgebildete ukrainische Soldaten? Lasset den Weltkrieg beginnen. @spdde @spdbt @fdpbt @MAStrackZi @ABaerbock @Ricarda_Lang @GrueneBundestag #Kriegstreiber #Ukraine https://t.co/JIL6Rhr2yr	0
1613439467439767554	Es geht nicht um Luxus-Yachten. Deren Besitzer kaufen sich eh frei. Anders als @tagesschau behauptet, lehnt auch #Habeck das persönliche CO2-Limit nicht ab. Er „konzentriert sich auf andere Dinge“. Der Ökofaschismus auf dem Vormarsch.\n#Priebshow\nhttps://t.co/2NTkGW3r7T	2
1611872772262662145	Die unverblümte Einschätzung von #CarstenStahl über Deutschlands Regierende:\n#Bundeskanzler Scholz /#SPD und #Habeck / #dieGrünen\nhttps://t.co/ATziOne5ct	0
1617262217782509570	Kampfpanzer Leopard 2: US-Rüstungsinteressen lassen Scholz zögern #leopard2 https://t.co/6xndNi7eGH	0
1620042403305644034	Herr #Bayaz das ist eine Gutverdienersteuer und sie ist nicht rechtmäßig! Punkt ob es Ihnen passt oder nicht! Sie müssen ja regelrecht Besserverdiener hassen! Ja das tun Sie! #FDP #Lindner #Merz https://t.co/HnI7xPyFPC	2
1617957259275014146	"Nun doch ""Abrams""-Panzer für die Ukraine? https://t.co/znPOfISHKR"	0
1609792345783820290	Die Märchenonkel der NZZ wieder. Es gibt kein Comeback. #Atomausstieg #Energiewende https://t.co/u9zoYFCH5w	1
1601910509485588480	#gruenwirkt Nach diesem Muster läuft auch die #Energiewende! https://t.co/8VBz0Ym34j	1
1617808479917576192	"(1/4) Gas- &amp; Strompreise sind letzte Wochen auf den Großhandelsmärkten massiv gesunken.\n@VKUonline-Chef Ingbert Liebing warnt aber: Entwicklung sei nur ""Momentaufnahme"". Die Energiekrise sei ""noch nicht überwunden"". Zudem ordnet er bei Grundversorgungspreisen ein. [Thread]"	0
1604571578523537408	#Klimakrise #Klimawandel #Schneekanone #Energiekrise \n\n„Mit der gesamten Energie, die Schneekanonen in den Alpen pro Jahr verbrauchen, könnte man also weit über 100.000 Mehr-Personen-Haushalte versorgen.“\n\nhttps://t.co/LDELFSvqW6	0
1608592114635444228	Das Jahr 2022 und eine schwarz-grüne Regierung – eine Katastrophenbilanz! https://t.co/6z3nVxJxT7 via @YouTube	2
1605532244159778817	Habeck spricht gerade zum Ausbau erneuerbarer Energie! Zitat: „Jetzt weht der Wind ja nicht aber vorher schon“! Das ist wie: Wir haben kein Stromproblem, der Wind weht nur nicht! #Habeck #Windkraft #Amateure #Nichtsnutze #DieGrünen	2
1628355669257510913	Was ist von einer Gesellschaft zu erwarten, die eine unliebsame Partei wegen ihres nationalen Fokus ohne jeden Anhaltspunkt als „undemokratisch“ bezeichnet? \n\n1/2 https://t.co/fjLdqIeQB0	2
1612885611337158660	Hat aber lange gedauert, bis die Aktivisten das gecheckt haben, dass die #Grünen sie verkauft haben.\n\nAm Wochenende haben sie ja noch Hand in Hand PR Fotos und Videos mit grünen Politikern gemacht.\n#Luetzerath https://t.co/c8HzLMvBK1	2
1587069862949560320	Grundversorgung für Strom/Gas: Kolba startet Sammelaktion https://t.co/xzaYIWJ7sv	0
1626555694945120257	Die gute Nachricht,  einen  Krapfen oder auch Berliner muss niemand kaufen. \n\nEine Regierung, die  uns Inflation, Flüchtlinge und Krieg beschert, braucht auch niemand. https://t.co/C5Ek9on58y	2
1614361671237095424	Sollten wir der Ukraine helfen, auch wenn wir uns dabei schaden? 🤔 #shorts https://t.co/H1AOx5ryzB via @YouTube	0
1628058211730477056	Der Philosophie-Professor Thomas Kater fordert ein Jahr nach dem russischen Angriff auf die #Ukraine eine Friedensperspektive. „Wir müssen über diesen konkreten #Krieg hinausdenken“, sagt er. https://t.co/Ll3AC0QQA0	0
1594936221440016385	🤣🤣🤣🤣🤣🤣was  jetzt?  Die  bööösen  Ausländer,  die  in  unser  sozialsystem  einwandern?\nhttps://t.co/6wKWKBuFNY\n@karlnehammer @johannes_rauch \n ich  habeceine  dunkelhäutige  Freundin,  die  eben  gerade  das  tut,  dievpersonalnot  in  unserem  Gesundheitssystem mildern.	1
1620670788654305282	#MarketNews Deutschlands größtes Wohnungsunternehmen Vonovia stoppt den Neubau. Neben den sehr hohen Baukosten hält vor allem die Unkalkulierbarkeit der KfW Förderungen aus dem Hause von #BMWK #Habeck den Konzern vom Bauen ab.\n\nhttps://t.co/j8EOkE4jKO	2
1608774521699319814	Zum Jahresende die Stromrechnung verstehen: https://t.co/uordnHBHlt #wechseljetzt #stromrechnung	0
1610391020138545152	"Wieviele Fakten braucht es noch, um zu erkennen, dass der ""Rechtsstaat"" faktisch nicht mehr existiert? \nDie Justiz ist längst zur Beute der Regierung geworden.\nMan sollte glauben, man hätte aus Nazi-Deutschland und der DDR gelernt.\n\nhttps://t.co/AoItT3XFvy"	2
1614328388419731456	Versteckte #Inflation: Diese unverzichtbaren Lebensmittel sind bereits 70 Prozent teurer - obwohl sich Rohstoffe und Energie verbilligt haben! https://t.co/OlBKgc8nby	2
1607471078426673157	Was ein billiger Versuch: Ökonomen prophezeien wirtschaftliche Nachteile für AfD-Hochburgen https://t.co/bilkTie3M0 via @jouwatch	2
1620452421615996928	Er zieht regelmäßig über die westlichen Sanktionen gegen Russland her und spricht im Zusammenhang mit dem Ukraine-Konflikt von einem „Stellvertreterkrieg“ zwischen NATO und USA gegen Russland. Nun hat Kroatiens Staatspräsident Zoran Milanović mit Aussagen\nhttps://t.co/763o6iJXhC	0
1603054528819068928	Man hat keine Worte mehr für diese Politik! Alle rauswerfen und durch Menschen mit Hirn ersetzen bitte!\n#GruenerMist #Ampel #AmpelDesGrauensRuecktritt\nWELT: Wärmepumpe: Mit ideologisierter Energiepolitik verliert die Ampel die Bürger.\nhttps://t.co/lNNEDUrCYS\n\nüber @GoogleNews	2
1587097191855824896	"""Es darf keinen Verkauf von subventioniertem Gas geben"", so #DGB-Vorsitzende @FahimiYasmin bei der #PK der #KonzertiertenAktion. Es soll nicht um Profite gehen. Das Ziel sei es Gas einzusparen, Teuerungsraten zu dämpfen und Beschäftigungen zu sichern. @dgb_news https://t.co/klVqF9Shuf"	2
1615079425481080832	Klimawandel hat gerade höchste Priorität in der Ukraine! JFC \n#ArmUkraineNow means NOW https://t.co/TxtUbwrLTE https://t.co/2jmxPQaHir	1
1627269743739535360	Vorstoß bei den Grünen: Realo-Gruppe fordert radikalen Kurswechsel in der Flüchtlingspolitik https://t.co/RSCKRiV3pF via @derspiegel	0
1613275842343309312	#Habeck tut so, als ginge es bei #Lützerath um die paar Häuser (und nicht um die 100 Mio t Kohle darunter), und er kritisiert den Emissionshandel, der jedoch durch Lützerath-Kohle erst recht in Anspruch genommen werden muss. Das sind rhetorische Blendgranaten. https://t.co/OXC7vC5qtg	2
1623578566301564928	Die #Inflationsrate in Deutschland wird im Januar 2023 voraussichtlich +8,7 % betragen. Die Verbraucherpreise steigen nach bisher vorliegenden Ergebnissen gegenüber Dezember 2022 voraussichtlich um 1,0 %. Mehr dazu: https://t.co/T5OjtXPw3U	2
1631757320362373120	Kaum nimmt #Energiewende Fahrt auf, schon wieder Bremsmanöver. Liebe VNBs: Hallo, wir bauen das #Energiesystem um! Kreativität ist gefordert: #Eigenverbrauch fördern, #Autobatterien intelligent nutzen, Intelligenz statt Kupfer… . #Bremsenlösen #Justdoit https://t.co/owtvofbfN8	1
1600320156126695424	Lese gerade dass die Linke sich Sorgen macht um das Wohl von Immigranten. Irgendwie ist hier alles verkehrt rum deutsche wird umgebracht von dem Migranten und es wird sich um das Wohl der emigranten gesorgt. Noch ganz dicht	2
1601585553325305857	Wir wollen #Atomkraftwerke abschalten und Frankreich liefert uns Atomstrom damit wir uns atomfrei wohlfühlen, weil die #grüne Partei das so will? Was borniert!\n\n#Energiekrise #Deutschland	2
1587755843990208512	"Es mache Sinn, ""sich zunächst mal auf #Gas und #Strom zu konzentrieren"", sagt Gerd #Landsberg vom Deutschen #Städte- und #Gemeindebund, und weist die #Union-Kritik eines #Zweiklassen-#Heizsystems zurück. https://t.co/QpqVpq76di"	0
1633138741031100422	Ich kann diesen abartigen Kriegshetzer nicht mehr sehen!💩 https://t.co/jdKjklG6gq	2
1618038185212403712	#Ukraine heute nicht besser als 2021: Krieg und #Korruption ohne Ende! #Selenskyj \nvia @sz https://t.co/u12XsU4IZK	2
1601910787831906306	Tipp für eine Blackout-Klingel #blackout #strompreisbremse #strompreise https://t.co/YrR6duKTqo	0
1626339912839581697	Newsblog zum Ukraine-Krieg\nUSA: Sanktionen schwächen russischen Militärnachschub\n\nhttps://t.co/p84gaC0UI8	0
1634507656835616768	Warum tun sich so viele Linke eigtl schwer damit, die Kapazitätsgrenzen bei der Aufnahme von Flüchtlingen anzuerkennen?	2
1618343247709106177	"Pjotr \u200b\u200bTolstoi, stellvertretender Vorsitzender der Staatsduma Russlands:\n\n""Europäische Panzer werden verbrennen.  \nSie haben russisches Gas abgelehnt und kaufen jetzt amerikanisches zum 3-fachen Preis.\nSie werden ihre Panzer aufgeben und 3-fach teurere US-Panzer kaufen."" https://t.co/KtmKQAgzpq"	0
1615392392734973952	Fr. #StrackZimmermann möchte unsere Soldaten gerne in den #Krieg schicken.\n#Kriegstreiber https://t.co/wE5NIz4mbN	2
1603118832947789824	Gerade aus der Not heraus zwei Döner und nen Krautsalat gekauft. Das was das letzte mal! Sind die irre? Schätzt gern mal was das gekostet hat.  #inflation https://t.co/Omgwym3hsA	2
1628046783891865602	Schau dir AKs Video an! #TikTok https://t.co/mqkLCJPYix\nBiden ist ein verbrecher und Kriegstreiber, das wissen alle, er schiebt alles auf andere Länder damit er gut aussieht, und die Regierung in Deutschland macht da mit u  die EU	2
1599326179948781575	Du merkst, dass du Alman bist, wenn der Sonnenstrom auf einmal 52 statt 28 Cents/kWh kostet, obwohl die Sonne keine Rechnung schickt. #Strompreis #Energiewende	2
1626121660632907776	#Wirtschaftskrise #Inflation #GrünerMist  \n#Ampel fährt Deutschland  an die Wand\n#Grüne sind kriegsgeil \n#Ukrainekrieg ist #NATO-#Stellvertreterkrieg\nDer einzige Gewinner des #WK3 sind die #USA\nhttps://t.co/3Uf9LMR3ts	2
1608483097812652033	https://t.co/CVKEfgqQ53 die Gewerbeschaften scheinen schon in der Hand der Ausländer zu sein!Sollten sich raushalten, sie sind mit SPD, Grünen, CDU,CSU, FDP ,die Totengräber der Industrie.	2
1618010847091261441	Kann man diese korrupte ReGierUng nicht sofort absetzen, da sie gegen den Auftrag des Volkes handelt? https://t.co/zlp1rTgVbM	2
1593210917696962561	Ich lachen mich tot, ein weiterer Fall extremer Geldverschwendung 397500€ pro Tag pro Tanker. Was sagt den unsere bescheuerte Regierung #AmpelDesGrauensRuecktritt #AmpelDesGrauens \nund im speziellen #Habeck dazu?\n https://t.co/ZgGw9vdj4s https://t.co/2TUREyZ2nx	2
1618673118872207360	#Migrationspolitik \n#Grenzschutz verstärken und #Abschiebungen zur Priorität Nr. 1 machen❗️\nAlle Planungen zu erleichteter #Einbürgerung und #Chancenaufenthaltsrecht solange einfrieren❗️ #Asylpolitik #Brokstedt #Messerattacke	2
1595129488257724417	Wer ist wir?\n\n#AmpelDesGrauensRuecktritt sofort https://t.co/S14nC31NMQ	2
1618280632936955906	"Wenn man den Leopard 2 rückwärts fährt, musste man früher als Kommandant rauzsschauen und dem Fahrer die Richtung angeben. \n\nHerausforderung: Wenn man links fahren sollte, musste man ""rechts"" sagen und bei rechts eben links. Bei totalem Stress kann man auch mal durcheinander. 1/2"	0
1615346284344512514	Ich spende nicht für rechtsextreme Hooligans die Steine werfen und auch nicht für Linke die Feuerwerkskörper mitbringen, weil sie von vorne herein auf Randale aus sind. https://t.co/69IuqlpfeW	0
1588088027938754560	"Immer wieder die gleichen Diskussionen, immer muss man wieder bei null beginnen. Manche Leute wollen oder können nicht sehen, dass die #Klimakatastrophe bereits da ist. Diese ""träge Masse"", die Angst um ihre Zweitwägen hat, verhindert den Wandel und reisst uns alle in den Abgrund"	2
1616135920075382784	#OlafScholz frei nach Reinhard Mey: Nein, meine #Panzer geb ich nicht.\n\n#Ukraine	1
1594850701011738625	Aktuell gibt es einen #Stromausfall in #Berlin Wlhelmstadt, Berlin Wilhelmstadt. Weitere Informationen findet Ihr auf https://t.co/P2FgrYXh0a	0
1613471427902017537	Einmal gewählt muss man alles gut finden was die gewählte Partei tut und entscheidet. Abenteuerliches Demokratieverständnis, aber gut, CSU https://t.co/8dni1D3ke9	2
1616731416833703936	Deutschland darf sich nicht weiter in diesen Konflikt ziehen lassen. Parteien, die diesen #Krieg wollen, müssen vom Wähler konsequent aussortiert werden.	2
1595670296224309248	"Allein dafür, dass das Ampelregime doppelte Gaspreise ""#Gaspreisbremse"" nennt, gehören die Verbrecher lebenslang hinter Gitter. Das Gleiche gilt für den #Strom.\n#Habeck \n#HabeckRuecktrittSofort"	2
1607277580498903047	#RunOnRussianBanks – die #Sanktionen führen zu einer schweren Finanzkrise in 🇷🇺. https://t.co/GBmWEQOoY8	0
1627608536933888000	Muslim #Fachkräfte aus Afghanistan - eine wahre gesellschaftliche und finanzielle Bereicherung für das naive Doofland! 🤣🤣🤣 #Schussabgabe #Anschlag #islam https://t.co/9eEyOWrYK6	2
1612760303514656771	Danke für die Wahl zum stellvertretenden Vorsitzenden 😊\n\nFür mich spielt der Denkmalschutz in der sozial-gerechten und ökologisch nachhaltigen Stadtentwicklung eine tragende Rolle.\n\n#BVVCW #Denkmalschutz #Klimaschutz #Energiewende #Wärmewende https://t.co/HWHLCI26gz	1
1602419612385443840	Die #Energiewende verknappt Regelenergie und destabilisiert dadurch das Stromnetz. Was zu erwarten war und seit Jahren vorhergesagt wurde. #Brownout wahrscheinlich an einem kalten, windstillem Spätnachmittag im Januar, #Blackout nicht ausgeschlossen. https://t.co/fwGm6eabWD	2
1616014242401996800	"Absolut beschi... Wie lässt sich so etwas mit ""westlichen Werten"" vereinbaren?\n""Sie alle dienen offenbar dazu, Asylsuchende festzuhalten - manche mehr als 30 Stunden lang, teils angekettet, ohne die Möglichkeit, zu schlafen oder auf die Toilette zu gehen.""\nhttps://t.co/hPiRXLO1NP"	1
1634289792522375197	Licht im Dunkeln! 🔦 #krisenvorsorge #taschenlampe #sturmlaterne #arbeitslampe #blackout #surao\n\nhttps://t.co/Demep6qvmY	2
1618112300464099328	So #RussianArmy eure Vorväter haben zwar den Tiger rausgeschmissen - aber #Kriegspartei #Deutschland kommt mit dem #Leopard zurück. Und dann kommt die grüne Lastenfahrrad Kompanie. Aber das beste: #StrackZimmermann befehligt - das habts davon.	2
1631433656236482567	Dürr von der #FDP ist ein Schmierlappen, #eFuels sind nicht die Lösung unserer aktuellen Probleme. Zu teuer, zu dreckig.	2
1604888293765967872	Das ist das Ergenis der Technologieoffenheit.\n\n#Groko und FDP haben die deutsche Autoindustrie an die Wand gefahren.\n\nDas kann man nicht mehr aufholen.\n\nhttps://t.co/Qz6KRHO79m	2
1604133862447128578	Aktuell gibt es einen #Stromausfall in #Fritzlar. Weitere Informationen findet Ihr auf https://t.co/P2FgrYXh0a	0
1616158601441050639	Ich sitze hier, sehe den Brennpunkt zur #Ukraine und kämpfe mit den Tränen vor Wut, Scham und Trauer.\n\n#ScholzIstEineSchande	1
1627957865368416256	Diese Regierung macht Deutschland krank und arm. https://t.co/ZNCLa8zvjs	2
1614636122910367745	Nie vergessen, die verfehlte Energiepolitik insb von #CDU und #FDP führte in diesen #Schlamm. Sowohl friedlich Demonstrierende als auch ausführende Polizist*innen müssen den Schlamassel jetzt ausbaden und sind gemeinsam mit dem #Klima Verlierer. Gewinner? #RWE und Kohlelobby https://t.co/zSAqaURhMb	2
1615344919672938498	Wenn bei der illegalen Zuwanderung nur Männer kommen, dann handelt es sich um eine Invasion. Seit 7 Jahren wandern aggressive junge Männer aus Arabien, Afrika und Westasien hier ein und die haben ein Ziel vor Augen. Krieg.	2
1592972952139546629	Christian Lindner plädiert dafür, das Frackingverbot aufzuheben. Das wäre fatal für unsere Gesundheit, Natur und Klima. Und würde in der Energiepreiskrise eh nicht helfen. Unterzeichne jetzt den Appell vom @WWF_Deutschland. #Fracking muss verboten bleiben! https://t.co/cfTcxbFzNP	0
1618695167221067777	Grenze dicht machen 😡 es reicht 🇩🇪quillt über vor Flüchtlinge 😡 https://t.co/oR3yB84L51	2
1630570491143389187	Ich kann Sie beruhigen:\nWir überleben die Russland-Hasser und Kriegstreiber genauso wie die Impf-Faschisten, Spalter und Hetzer gegen gesunde Menschen.\n\nWeil wir richtig stehen. https://t.co/f8JqVBg0Zc	2
1617082254504738817	Mein Großeltern zahlten ihre Hochzeit mit Reichsmark. Meine Eltern mit DDR-Mark, unsere eigene zahlten wir mit D-Mark. Unsere Kinder ihre mit Euro... mit was immer meine Enkel ihre zahlen, ich hoffe sie kommen überhaupt noch dazu!! #FreeTheLeopards #Ukraine #Leopard2 #Gruene	1
1615221823771213824	"#berlinwahl  KRIMINELLE CLANS AUS MOLDAU. Berlin kapituliert vor brutalen Räuberbanden""!\nhttps://t.co/PiBqE4lXTe\nDas Ergebnis von 20 Jahren SPD Herrschaft mit Grün. Und was sagt einer der es wissen muß: https://t.co/rjasdcs4Qb"	2
1593784713537265665	#Infantino der #Suppenreiche #MAFIA-Boss der #FIFA der auf #Menschenrechte scheißt &amp; dem #Gier wichtiger ist als alles andere❗😡 Wie viele Beispiele braucht es noch bis ihr merkt, dass #Superreiche die #Demokratie gefährden ❓😡 #SPD, #FDP #DieGruenen #CDU #CSU https://t.co/3kw0TTdBPs	0
1632575728536387587	Die Ratsvorsitzende der EKD mit wirren Sätzen bei #AnneWill zum Thema Waffenlieferung an die Ukraine. Waffen schaffen niemals Frieden. Wir werden mitschuldig, wenn die Ukraine sich verteidigt. \n\nWer weiß es nicht, Hitler erschoß sich im April 1945, weil er sich mit Eva gestritten… https://t.co/sXQxSOt2OY	2
1616682345876037633	Wenn ich das ganze so lese Zuwanderung, Fachkräfte der #Bundestag und deren #politik und #Politiker haben alles dafür getan das man hier in Deutschland nur noch den Kopf schütteln kann es wird nichts mehr für‘s eigene Volk getan und die arbeitende Bevölkerung geht völlig unter 🤬	2
1628847681291403267	Der österreichische Energieriese OMV hält an einem Gasfeld in Sibirien fest und wird wieder zu über 70 Prozent mit Gas aus dem Ukraine-Transit versorgt.🤡 https://t.co/rSFuUQCIuz	0
1613523415280787458	Wenn sich schon Reiche Länder wie Deutschland nicht dran halten, die 1,5Grad als Obergrenze von Paris einzuhalten, wie sollen wir es da weltweit hinbekommen\n#Luetzerathbleibt \n#LuetzerathUnraeumbar \n@AufstandLastGen \n#Klimakatastrophe \n#NRWE	1
1616540768717471773	Für #SPD scheint der #Leopard2 das Gleiche zu sein wie #Kernernergie für #Grüne. Nur das da nicht Alle, sondern nur ein Teil um #Mützenich und #Stegner glauben es wieder besser als die Mehrheit der 🇪🇺Länder  zu wissen. #Leopard2 #Ramstein	0
1585988754233139206	„Schulden besser für #Erneuerbare“, mit dem weiteren Bezug von russ. Gas wäre es mögl. gewesen. #LNG, insbes. #Frackinggas, kostet ein mehrfaches, ist deutlich klimaschädlicher u. daher als #Übergangstechnologie nicht zu gebrauchen. 👇\nhttps://t.co/rmp49xfVRy	1
1623829805002067968	"‼️Tunesier auf Amphetamin versucht Hähnchen in Bankfiliale zu grillen‼️\nDas sind die neuen ""Fachkräfte"", die Deutschland ja so ""unbedingt braucht""🤦\u200d♂️🤷\u200d♂️🤬\nhttps://t.co/NyTyl66UbI"	2
1613208317882499079	BRD ist ein verlorenes Landwo Ausländer sog. Flüchtlinge,Klaans,RuZZenmafia,Serbienmafia usw Zuhälter sagen wie es geht.Behörden u Politiker haben Angst @Bundestag @Bundeskanzler @ABaerbock @CDU @spdde wacht endlich auf,oder ist es schon zu spät.Ihr seid Gefangene eigen. Historie	2
1627425303097409536	Geld allein löst die Flüchtlingsproblematik nicht. Wir müssen illegale Zuwanderung zurückdrängen + auf legale Zuwanderung setzen. Und: Die Aufnahme von Flüchtlingen aus humanitären Gründen und konsequente Abschiebungen sind zwei Seiten einer Medaille. https://t.co/gv1Cp5pl7C	0
1622862961629966336	In #Walluf denkt man darüber nach, den Parkplatz „Im Johannisfeld” mit Solarzellen zu überdachen. Erik Dahlhäuser von Eswe erklärt, was dafür spricht – und was dagegen. #Energiewende\nhttps://t.co/juCEUhP1X6	0
1615638602561589250	#Challenger2 – der #schwerste #Kampfpanzer der #Welt soll nun die #Russen aufhalten!  https://t.co/KZyieFPXe2	1
1632152514807070723	Als ob sich die Regierung um das Volk scheren würde. Die inflationierten Preise treiben die USt. Einnahmen hoch. Gewissenlose Plutokraten und Politiker bereichern sich am Volk, das zusehends verarmt. https://t.co/vc2NTc4TDJ	2
1618333254037442565	"""Leopard 2"" für die Ukraine: ""Sinnvoll, mit kleiner Zahl anzufangen""\nhttps://t.co/AogUi0qPh6"	1
1616802692088713216	#Ukraine #UkraineKrieg #Kiew #Bachmut #Soledar Super #Olaf_Scholz. Die Weigerung, #Panzer zu liefern ist auch eine Antwort auf diesen unerträglichen #Melnyk! Schon wieder hat er gepöbelt. Zunge rausstrecken! Freundlich sein oder verrecken! #Selenskyj muss ihn entlassen.	2
